* 통계표명 :,중위매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:50:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,,동남구,,137000,138000,139500,139500,139500,142000,142000,142500,145500,147000,155000,155000,155000,155000,152500,156500,156500,157500,157500,157000,158500,161500,164000,164000,163000,164000,164000,164500,164500,164500,167000,169000,171500,173000,174000,173000,172500,172500,174000,175000,175000,175500,176000,177000,177000,177000,177000,175000,174000,171000,169000,169000,169000,167500,165000,165000,165000,163500,163500,163500,163000,162000,161500,160500,158500,157500,157000,157000,157000,157500,155500,144000,143500,143500,138000,137000,134000,134000,133000,131000,130000,130500,131000,130000,143000,143000,143000,140000,136500,136500,136500,135000,135000,132500,131500,131500,132000,130000,130000,130000,130000,130000,132000,137000,142000,142000,142000,142000,142000,142000
,,서북구,,145000,145000,150000,150000,150000,153500,154250,154500,154900,156500,157000,160000,160000,160000,162000,162000,162500,163500,163500,163500,163500,164000,168000,166500,171500,172500,174500,178000,178000,180000,180500,182500,180000,181000,183500,183500,184000,186000,187000,188000,188000,189000,189000,189500,189500,188000,186500,185500,184000,184000,184000,182500,181500,181500,178500,177500,177000,176500,175000,175000,175000,174000,174000,172500,172500,171000,167500,167500,167000,167000,167000,162500,167500,167500,167500,167500,166500,166500,165000,164500,163500,163000,163000,160500,178000,178000,177000,175500,176000,177000,177500,178500,179000,181000,181500,182000,184500,184000,184500,183500,187000,187000,189000,191500,191500,191500,192500,194000,195000,196000
,공주시,,,88000,89000,89000,89350,89350,89350,89250,88850,89250,90400,91000,93250,96000,96350,96750,96950,97050,97200,96000,95000,95500,96200,97000,97500,98000,98850,100500,102500,104000,104500,104500,105000,105500,105000,104000,104000,104000,103500,100000,100000,99000,99000,100000,100000,100000,99000,99000,99500,99000,99000,99500,100000,102000,102000,102000,104000,103000,103000,100000,100000,100500,100450,100250,100150,100250,99500,99500,100000,100000,100000,100000,100500,100500,99500,99000,99000,98650,98650,97750,96000,96000,94500,93500,93000,95500,94000,91500,91500,91000,90500,87500,87000,86500,85000,85000,85000,89000,89000,89000,89250,89250,89250,95250,101000,102000,105500,106000,106500,113500,118500
,보령시,,,100000,101000,103500,106000,106000,106000,106000,107000,107500,109000,110000,110000,110000,110000,110000,110500,110500,110500,110500,110500,110500,111000,112000,112000,112000,112000,113000,113500,113500,117000,120000,120000,120000,120000,120000,120000,120000,121000,121000,121500,122000,122000,130500,130500,130500,130500,131000,131000,131500,132000,131000,131500,131500,131500,131500,131000,129500,128000,127000,127000,127500,127000,127000,127000,126000,125000,125000,124500,124500,124000,123500,120500,119500,119000,116000,114500,113000,113000,111000,110000,109500,108500,108500,108000,122500,122000,120500,119500,119500,118500,118000,117500,115000,115000,114500,114500,114500,114500,113000,113000,113500,114000,114250,116000,117500,117500,118500,119000,122500,126500
,아산시,,,94500,94500,98000,99000,103500,103500,106000,106500,107500,107500,107500,112000,112500,113000,113000,113000,114000,114000,114000,114500,114500,115500,116500,116500,118000,118000,118000,117500,117500,117500,118500,119000,119000,119000,117000,117500,117500,118000,118000,117500,118000,118000,113000,113000,112500,112500,112500,112500,112500,111000,110500,110000,109500,109000,108500,109000,109000,108500,108000,106500,106000,106000,106500,106500,106500,107000,106500,105000,104500,107000,109000,115000,112500,113000,113000,113500,112500,112000,112000,112000,112000,112000,112000,112000,168000,169500,167500,166000,163000,163000,163000,162500,162500,163000,163000,163000,161000,162000,161500,160500,160500,160000,162500,166000,170000,174000,177000,180500,185500,190000
,서산시,,,128500,128500,128500,128500,128500,128500,128500,128500,128500,128500,124500,124000,124000,123000,123000,123000,124500,124500,126000,126000,126000,126500,126500,126500,125500,125500,126500,126500,126500,130500,127000,125000,125000,125000,125000,124000,124000,125000,125000,124000,123000,123000,125500,125500,125500,126500,126500,127000,127000,126500,126500,125000,124500,124500,124500,124000,123000,123000,122000,121000,121000,121000,121000,121000,120000,120000,120000,115000,114000,114000,113000,130000,130000,125000,120000,120000,120000,116500,116500,115500,115500,111500,110000,110000,120000,117500,117500,117500,117500,116500,116000,116000,116000,116000,118000,116500,119000,119000,119000,119000,119000,119000,118000,118000,117000,117000,119000,118000,118000,118000
,논산시,,,100000,105000,107500,107500,107500,106000,105000,105000,105000,105000,105000,105000,106000,105500,105000,104250,104000,102500,102000,101500,101500,101500,101500,101500,102500,100500,103000,103000,100500,102500,103000,103000,103500,102500,101500,101000,101000,100500,100000,99500,99500,99500,104000,105000,105000,105000,106000,106000,107000,107000,106000,105000,104500,104500,104500,104500,94500,94500,94500,94400,94300,94300,94300,94050,94300,94500,94500,94400,93750,94000,95000,89000,89000,89000,89000,88000,87000,86500,86500,86000,86000,86000,86000,86000,108000,107500,107000,107000,106500,105500,105500,105000,103500,103500,103500,103500,102000,101000,102500,102500,102500,102500,103250,104250,104250,104250,104250,104250,104500,105250
,계룡시,,,133000,133000,133000,133000,133000,133000,132500,132500,132500,132500,133000,133000,133000,133000,134000,134000,134000,134000,134000,132000,131000,131000,130000,130000,132000,133000,133000,133000,133000,133000,133000,132000,132000,132000,131000,131000,131000,131000,131000,132000,132000,133000,133000,130000,130000,130000,130000,127000,127000,129000,126000,128000,128000,127000,123000,128000,127000,127000,124000,122000,123000,121000,122000,122000,122000,126500,125500,125500,125500,125500,125500,130000,130000,131000,135000,135000,135000,135000,135000,135000,135000,135000,132500,131500,144000,142500,142500,142500,142500,141000,140000,139500,141000,141000,141000,141000,142500,142500,143500,142500,143000,145000,149500,153000,155000,156500,157000,157000,158000,162500
,연기군,,,94500,94500,96000,96000,96000,96500,97500,99500,102000,105000,109000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,홍성군,,,100000,100000,105000,105000,105000,105000,105000,105000,105000,105500,106500,108000,108000,108000,108300,110000,110000,110000,110000,110000,110000,112000,112000,112000,113000,114000,115000,115000,115000,115000,115000,114000,114000,114000,113000,113000,112000,111000,110500,110500,110500,110500,111500,111000,112000,112000,112000,112000,112000,112000,111500,111500,111500,111500,111500,112000,112000,112000,112000,112000,111500,110500,110500,110500,111500,112000,112500,110000,109500,112000,109500,111000,113000,114500,113500,112000,112000,110500,110000,111500,112000,112500,111500,111000,129000,129000,128500,128000,127000,128000,127000,126000,125000,125000,127000,128500,128500,128500,128500,128500,129500,130000,130000,128500,128500,129500,129500,132500,132500,134500
,예산군,,,77500,77500,77500,77500,77500,77500,77500,77500,79000,81500,81500,81500,81500,81500,84000,84500,86500,86500,87000,87000,87000,87500,87000,87500,91500,92000,92500,93500,93500,93500,93500,93500,93500,94500,94500,94500,95000,95000,95000,94500,94500,94500,91000,91000,90500,90500,91000,91000,91000,91000,91000,91000,89000,87500,87000,87000,87000,87000,87000,88000,88000,88000,88000,87500,87500,86500,86400,86000,85750,85750,85500,83500,83500,81500,77500,75500,71500,71000,71000,71000,71000,72000,72000,72000,97000,97000,97000,96000,95000,95000,95000,95000,95000,95000,95000,95000,95500,94000,92000,92000,90500,89000,88500,88500,89500,90000,90500,91000,91500,92500
,당진시,,,107000,106500,106000,105500,105500,104500,104000,103500,103500,103000,102500,101500,101500,101500,101500,101500,101000,101000,101000,101000,101000,102000,103500,110000,121500,122500,124000,124000,124000,125000,126000,126000,126000,126000,127000,129500,129500,129500,129500,131500,133000,137500,149500,149500,150000,150500,151000,151500,151500,151500,151500,151000,151000,151000,150000,149500,149500,149500,153500,155000,155000,156000,153500,153500,153000,153000,152000,151000,151000,148000,146500,157500,155000,155000,155000,155000,154000,154000,152500,152500,150500,149000,144000,144000,160000,160000,159000,157000,158000,158000,158000,157000,157000,156000,155000,154000,155500,154500,154000,153500,154500,154500,156000,155500,156000,155500,155500,156000,156000,154500
전북,,,,128076,128598,128787,128132,126715,126241,125881,125735,125714,125165,124291,122565,121934,121945,121793,121709,121473,120961,120747,120753,120765,120980,121536,121446,120034,119915,120209,120276,119852,119342,119149,118932,119081,118759,118566,118440,117988,117912,117905,117951,118018,118053,116285,116282,116385,116485,116583,116664,116647,116576,116480,116577,116484,116480,116363,116492,116158,115751,116227,116171,116071,116345,116476,116941,117317,117703,118027,118804,119190,119172,119292,125872,126657,127055,126430,126687,126635,126034,125603,125231,125461,125855,125406,125394,124875,124195,123203,123109,122849,122474,122365,121939,120590,119800,119516,118976,120635,120112,120503,119881,119604,119572,119671,119401,119595,119811,119827,119890,119916,119926
,전주시,,,154338,154338,154338,153181,150260,149392,148525,147946,146446,146157,145314,143685,143396,143396,143106,143106,142527,142527,142027,142027,142027,142317,143027,142606,143237,143027,143317,143106,142896,142685,142475,142265,142554,142054,142344,142344,142349,142349,142349,142269,142269,142559,144564,144564,144782,145000,145218,145218,145436,145436,145436,145436,145436,145500,145346,145346,145347,144912,145477,145477,145260,146260,146760,147324,148107,148607,149107,150454,150954,150954,150954,155243,155684,156523,156023,156583,156583,155642,154803,154464,154743,155404,154464,154464,151726,151453,150726,150998,150453,149907,149634,148815,145770,144634,144088,142680,145278,144749,145456,144985,144513,144985,145249,144720,145220,145485,145749,146013,146013,146013
,,완산구,,157500,157500,157500,155500,153000,151500,150000,149000,147500,147000,147000,146000,145500,145500,145000,145000,144000,144000,143500,143500,143500,144000,144500,144500,144500,144500,145000,145000,145000,145000,145000,145000,145500,145000,145500,145500,145500,145500,145500,145000,145000,145500,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,145500,146000,146000,146000,146000,147000,147000,147000,148000,148500,149500,150500,151000,151500,153500,154000,154000,154000,151500,151500,153000,152500,153500,153500,153000,151500,150500,151000,151000,150500,150500,149000,148500,148000,148500,147500,146500,146000,144500,141000,141000,140000,139500,137500,136500,136500,136500,136500,136500,137000,136000,136500,137000,137500,138000,138000,138000
,,덕진구,,150000,150000,150000,150000,146500,146500,146500,146500,145000,145000,143000,140500,140500,140500,140500,140500,140500,140500,140000,140000,140000,140000,141000,140000,141500,141000,141000,140500,140000,139500,139000,138500,138500,138000,138000,138000,138000,138000,138000,138500,138500,138500,144000,144000,144500,145000,145500,145500,146000,146000,146000,146000,146000,145500,144500,144500,144500,143500,143500,143500,143000,144000,144500,144500,145000,145500,146000,146500,147000,147000,147000,160000,161000,161000,160500,160500,160500,159000,159000,159500,159500,161000,159500,159500,155000,155000,154000,154000,154000,154000,154000,154000,151500,149000,149000,146500,154000,154000,155500,154500,153500,154500,154500,154500,155000,155000,155000,155000,155000,155000
,군산시,,,116500,118000,118000,118000,118000,118000,118000,117000,119500,119500,119500,119500,119500,119500,119250,119500,119000,119000,119000,119000,119000,118500,119000,119500,108500,108500,109000,110500,109000,109000,110000,109500,109500,109000,107500,107000,103500,103000,103000,103000,103000,103000,105000,105000,105000,105500,104500,104500,104500,104000,103500,103000,102500,102500,102000,102000,100750,100500,100500,100000,100000,100000,99500,99750,99500,99200,99300,98600,99100,98100,97700,101000,101000,101000,99000,98500,98000,96500,95000,94000,94500,95000,95000,95000,96000,95000,92500,91500,92000,92000,92500,92750,93000,91750,91750,92750,93500,93500,94000,93750,93750,93500,93500,93500,94000,94000,93750,93500,93500,93500
,익산시,,,96000,96000,97000,96500,96500,96250,95750,97000,98000,96500,94500,93000,91000,91000,91000,89500,90000,87500,87500,87500,87500,88000,88050,88050,91000,90900,90900,90250,90250,88500,87500,87500,87500,87250,87000,87000,87000,87250,87250,87750,88000,87500,87000,87000,87000,86500,87500,88000,87500,87750,87750,88750,88750,88750,89000,89750,89500,89000,90000,90000,90000,89000,89000,89750,90000,91000,91500,93000,93250,94000,95000,110500,113500,113500,113500,114000,114000,115000,116500,116500,116500,116500,116500,116500,122000,120000,119000,119000,118500,118000,118000,118000,118000,118000,118000,118000,117000,115500,115500,113500,113500,112500,112500,112500,112000,112500,112000,112000,112000,112000
,정읍시,,,89000,89000,89000,89000,89000,89000,89000,87500,87000,87000,85500,84500,84000,83750,83750,83250,83000,82750,82750,82600,82600,82500,82500,82400,80900,80900,80900,80650,80650,80650,80650,80650,80650,80650,80650,80650,79400,79400,79400,79400,79400,79400,80500,80500,80500,80500,80500,80250,79900,79650,79600,79600,79600,79600,79600,79600,79600,79650,79600,79700,79800,79800,79700,79850,80200,80250,80250,80250,80150,80150,79950,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80000,80250,80500,81700,81450,81200,81200,81000,80750,80250,79750,80000,80250,80250,80250,80750,80750,80750,80500,79750,79250,79000,78750,79000,79000,79250,80000,80000,79500
,남원시,,,70821,70821,70821,70821,70821,70821,77000,84000,87500,87500,87500,87500,87500,88500,89500,90500,92000,91500,92000,92500,93000,94000,94500,95000,96000,96000,96500,96500,96000,96000,94500,94000,94000,94500,94500,94500,94500,93500,93250,92700,92150,92100,76600,76500,76500,76500,76600,76650,76650,76300,76300,76300,76300,76300,76200,76050,75250,75250,74750,74750,74750,74750,74750,74750,74750,74750,74500,74350,74600,74600,75000,113500,113500,113500,113500,114000,114500,114500,114500,115000,115000,115000,115500,115500,124000,125000,126000,125000,125000,125000,124000,123000,123000,123000,122500,122000,121000,121000,120000,121000,121000,121000,121000,121000,120000,120000,122000,121000,122000,123000
,김제시,,,67000,70000,70000,70000,70000,70000,70000,67000,66000,63500,63500,63500,63500,63500,64000,64750,65100,64500,64600,64700,64700,64850,64600,64600,63800,63700,66000,66000,65500,65500,65500,63300,64000,64000,64000,64500,64500,64500,64500,64750,64750,64250,65000,65000,65000,65000,65200,65100,65100,65100,65100,65100,65100,65100,65100,65100,65050,62800,62350,62350,62000,61750,61000,60500,60200,60200,60200,60500,60500,61000,61000,73000,74000,74000,74000,74000,73500,73000,73000,72500,72500,72500,72500,73000,70500,70500,70500,70500,70500,71000,71250,71000,71000,71000,71000,70500,70000,70000,69500,69500,69500,69500,69000,68750,68750,68750,68750,68500,68500,68500
전남,,,,106712,105821,103430,103519,103582,104826,104886,105059,105287,105372,105401,105221,105030,104694,104414,103764,103103,102682,102462,101983,101979,102243,101917,101558,100884,100614,99903,99723,99393,99127,99143,98907,98850,98916,98632,98262,98725,98184,98210,98810,98547,98163,99209,99251,99542,99565,99753,100137,100141,100086,100127,100544,100726,100919,101571,102062,103558,103652,104168,104687,104912,105124,105322,105913,106300,106334,106981,107719,108032,107939,107956,130384,130563,130717,130736,131083,130583,130983,131175,131504,131663,132331,132626,133579,144037,144037,143674,143481,143353,143207,143340,143474,143570,143378,143070,142834,143931,144093,144057,143642,143751,143817,143826,144596,144525,144473,144473,144881,144817,145001
,목포시,,,110000,107500,100000,100000,100000,105000,105000,105000,105000,105000,106000,106000,104500,104500,104000,103000,102000,101500,101000,100000,100000,100000,100000,99500,99500,99500,97000,97000,95950,96450,96400,96400,96400,96950,96450,96400,95000,94500,94500,95500,95500,96000,97000,98000,98000,98000,98000,98000,98000,98000,98000,99000,99000,99000,99000,99000,99000,99000,99000,99000,99700,99700,100000,100000,101000,101000,102000,103500,104000,105500,105000,131000,131000,131000,130000,132000,129500,129500,129500,128500,129000,130000,129000,129500,132000,132000,131500,131500,131500,131000,131000,130500,130500,130500,130000,129500,129500,129500,129500,128500,128500,128500,128500,130000,128500,128000,127000,127000,127000,126250
,여수시,,,96500,96500,96500,96500,96500,96500,96500,96500,96500,96500,96500,96500,96500,96000,96500,96500,96500,96500,96500,96500,96500,97250,96750,96500,96500,96250,96250,96000,96500,96900,96800,96700,96750,96700,96500,96400,96000,95000,95000,95000,94600,93150,96500,95500,95500,95500,95500,95500,95500,96500,96000,95650,96600,97550,100000,99550,100500,101000,101500,102000,102000,102000,102000,103000,104500,105000,105500,107000,107500,107500,108000,140000,141000,141500,143500,144500,145500,145500,145500,146500,146500,147500,148000,148000,168500,168500,167500,168000,166500,166000,166500,167000,167000,167000,167000,167500,169500,169500,169500,170000,170500,170000,170000,172000,172000,172500,173000,174000,174000,175000
,순천시,,,129000,129000,126500,126500,126500,126500,126500,126500,126500,126500,126000,124000,124000,123500,122500,122000,120500,119500,119500,119000,119000,118000,117000,116500,116000,115000,115000,114500,114500,113000,113500,113000,112500,112000,111500,110000,110000,109000,109000,109500,108500,107500,110000,109500,109500,109500,110000,110500,110500,110000,111000,112000,111500,111500,112000,114500,116500,117000,118500,119500,119500,120000,120000,121500,121500,121500,123000,123000,123500,123000,123000,138500,138500,138500,138500,137000,137000,138500,138500,139500,140000,140500,141500,144500,154500,154500,155000,154500,156000,156500,156500,156500,156500,156500,156500,156500,156500,157500,157500,156500,157000,158500,159000,158000,159000,159500,159500,160000,160000,160000
,나주시,,,48694,48694,49245,49796,50647,51747,53398,55000,56500,59000,59000,59000,59000,60000,61000,59000,59000,59000,60000,60000,60000,60000,59000,58500,58800,58800,58800,58500,58500,58500,59000,59000,59000,59000,59000,59000,59500,59500,60000,60000,60000,61000,75000,75000,75000,75000,75000,75000,75000,74000,73750,74000,74000,73500,72500,72500,81500,81250,81250,80750,80750,80250,79750,78750,78500,78250,77750,77400,76400,77750,77750,173500,172500,172500,169500,169500,172000,172000,172000,174000,174000,175500,176500,176500,170000,170000,169000,169000,169000,169000,169000,169000,169000,166500,166500,164000,169000,169000,169500,169500,169500,169000,169000,170000,170500,169500,170500,172000,171500,173000
,광양시,,,80000,80000,80000,80000,79500,78500,78500,78500,78500,78500,78500,78500,78500,77750,77150,77150,77150,77000,77250,77000,76750,77250,77500,77500,75000,75000,74600,74500,73250,72500,72000,71250,70750,70750,70500,70400,71400,71400,71400,71400,71400,71400,72000,71950,71950,71950,71950,71950,71950,70950,70900,70900,71400,71400,71400,71250,71050,70200,70100,71050,71050,71650,71900,71900,70250,70250,70250,70250,70250,67500,67500,65000,65000,65000,65000,65000,65000,65500,65500,65500,65500,65600,66150,66700,84850,84850,84900,84750,84500,84750,85000,86000,87000,87000,86500,86500,86500,86500,86500,86500,86500,86000,86000,88000,88000,88000,88500,88500,88500,88500
,무안군,,,200000,190000,190000,190000,190000,190000,190000,191500,192000,191500,187500,185000,191000,190000,190500,186000,184000,183000,178000,176000,176000,182500,183500,182500,173000,173500,173500,170500,170500,169500,170000,170000,171500,171500,172000,172500,185500,187000,187000,191000,193000,194000,197000,200000,207000,207000,209000,215000,215000,216000,214000,214000,214000,214000,214000,215000,215000,215000,216500,216500,216500,217000,219500,220000,219500,218500,219000,219000,219000,220000,220000,234000,234000,235500,233500,233500,226000,224500,228500,228500,226500,226500,226500,226500,232000,232000,230000,226000,223000,221000,221000,221000,221000,221000,218000,217000,215500,214000,212000,210500,207500,206500,205500,202000,202000,201500,201500,200000,199500,200000
경북,,,,95502,95762,96758,97321,98018,98149,98620,99531,99950,101576,102312,102840,104335,104846,105884,106582,107680,108633,109684,110094,110351,112093,113302,114916,116909,118133,118509,119293,119517,119800,119923,120038,120388,120815,120937,121199,121803,121978,122327,123013,123174,123554,134720,135352,136140,136435,136240,135418,134973,134736,134412,133726,131953,131242,130272,129851,130468,129916,129266,129227,129383,128734,129060,128402,127868,127435,127153,126923,126582,125977,125313,126369,125421,125357,124973,124473,124250,123363,122834,121898,121270,120591,120177,119105,124891,124360,123474,122779,122415,121607,120419,120082,119485,118715,117793,117269,118877,118253,118194,118080,117753,118384,118444,118537,118904,119109,119279,120688,123807,124955
,포항시,,,110002,110002,111009,111412,112308,113114,113114,114927,114927,117912,118509,119245,123140,123538,126034,127031,127429,127429,128632,128632,128632,129331,130234,131031,132331,132331,132933,133933,134136,134136,134136,134335,135237,135937,136237,137136,137795,138191,138691,140295,140900,141806,148801,150395,152785,154285,154082,154676,154379,154082,154582,155473,153988,151582,150098,149395,148927,148323,147021,146417,145813,145313,145011,143908,143908,143011,143313,142408,142011,141408,140408,143679,141963,141963,141571,141267,141267,140679,140071,138855,138551,137659,137355,136139,139007,138407,137007,136407,136407,134206,133406,133406,132205,131804,131504,131504,133225,132622,132622,133122,133122,133122,133527,134234,135243,135838,135838,136234,137734,138640
,,남구,,90000,90000,92500,93500,93500,95500,95500,100000,100000,100000,100000,101500,107500,108500,112500,115000,116000,116000,116000,116000,116000,117000,117000,119000,120000,120000,120000,121000,120000,120000,120000,120500,120500,121500,121500,123000,124500,125500,126000,127000,127000,127000,129500,130500,132000,133500,133000,133000,133000,133000,133500,133500,133500,130500,130500,129500,129000,129000,128000,128000,128000,127500,127500,127000,127000,125500,125500,125500,124500,124500,123500,130000,129500,129500,128500,128500,128500,127000,127000,127000,127000,125500,125500,125500,130000,130000,128000,128000,128000,127000,126500,126500,126500,127000,127000,127000,129000,129000,129000,129500,129500,129500,129000,128500,128000,129500,129500,130500,132000,132000
,,북구,,123500,123500,123500,123500,125000,125000,125000,125000,125000,130000,131000,131000,133500,133500,135000,135000,135000,135000,137000,137000,137000,137500,139000,139000,140500,140500,141500,142500,143500,143500,143500,143500,145000,145500,146000,146500,146500,146500,147000,149000,150000,151500,162000,164000,167000,168500,168500,169500,169000,168500,169000,170500,168000,166000,163500,163000,162000,161000,159500,158500,157500,157000,156500,155000,155000,154500,155000,153500,153500,152500,151500,152500,150000,150000,150000,149500,149500,149500,148500,146500,146000,145500,145000,143000,145000,144000,143000,142000,142000,139000,138000,138000,136000,135000,134500,134500,136000,135000,135000,135500,135500,135500,136500,138000,140000,140000,140000,140000,141500,143000
,경주시,,,82500,82500,82500,83000,83500,84000,84000,87000,89000,91500,91500,91500,92000,92000,92500,94000,96500,100500,101500,101500,102000,109000,110500,115500,118000,120000,122000,125000,125000,127500,127500,127500,128500,131000,131000,131000,140000,140000,140000,140000,140000,140500,147000,147000,147500,147500,147000,144000,142000,143000,143000,142500,140000,140000,140000,139500,139000,137000,134500,134000,133500,133000,131500,130000,127500,127500,126500,125500,125000,122500,120000,114500,114500,114500,112000,109000,108500,107500,107000,104000,99500,98000,96500,96000,106000,105000,102500,100000,99500,99000,97500,97500,97500,96000,96500,98000,99000,99000,100000,100000,100000,103000,103000,102000,103000,104000,106000,111500,119000,122000
,김천시,,,113500,115000,116500,116500,116500,116500,116500,116500,116500,116500,116500,116500,117000,117000,117500,117500,117500,117000,116000,116000,116000,116000,117000,119000,119500,120000,119000,119000,119000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,119000,119000,119000,119000,119000,117000,117000,117000,117000,117000,114000,112000,112000,112000,112000,123000,123000,123000,123000,122500,122500,121500,120500,120000,120000,120000,120000,120000,119500,119500,112500,112500,112500,112500,112500,112500,113500,113500,113500,113000,112000,111500,110500,119000,118500,118500,115500,115000,114000,113500,113000,112000,111000,110500,110500,115500,114500,114000,112000,110500,110500,110000,109500,108000,110000,110000,110000,113000,119000
,안동시,,,95000,95000,96000,96000,96000,96000,96000,96000,96000,96000,96000,98000,98000,98000,98500,98500,98500,98500,99750,99750,99750,100250,100250,100250,105000,105000,105000,105000,105000,105000,106000,107000,107000,107000,107000,107000,107000,108000,108000,111000,111000,111000,116000,115500,115000,115000,115000,114500,114000,114000,112000,112000,111000,110000,110000,109000,109000,108000,108500,107500,108000,107500,108000,108000,108000,108500,108500,108500,107500,106500,106000,107000,104500,104500,104000,103500,103500,103500,102500,101500,100500,99250,98250,97000,122000,121000,121000,121000,121000,121000,119000,118500,118500,116500,115000,114500,117000,117000,117000,117000,116000,116000,116000,115000,115000,115000,115000,115000,115000,115000
