* 통계표명 :,평균매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:48:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,,,강서구,397588,397343,395461,392147,385578,382098,378765,376333,375127,372853,369912,368029,364657,362137,360784,361598,361833,360667,358676,357216,357382,359363,360637,360127,357145,358491,359355,357155,355973,355627,354955,354100,355400,356355,356364,356591,357000,358118,359682,363236,365282,368364,399309,401691,404136,407336,411391,414891,416309,416782,416991,417373,418127,419227,420882,422600,437678,440644,444110,446254,447178,447771,449339,451322,453686,457975,460483,464153,464000,464458,466839,479766,481953,489414,496055,503773,506711,508195,510414,514484,525992,529813,529859,529313,583185,582395,581177,578968,577355,576395,576169,576645,577379,579476,583266,588250,615250,615932,616598,617386,617000,617136,623697,627288,629871,630788,631848,633348,635697,638765
,,,구로구,351344,350573,350500,350000,348365,346667,345240,343083,341771,340823,339365,337875,335354,334323,333740,333990,334281,334167,333208,332417,332792,334083,335115,333969,334102,334949,335133,335255,333408,331929,331010,330622,331776,333745,335071,335092,335592,336031,336643,339633,342673,345847,352745,353959,357316,359745,361704,363500,363929,363316,362898,363480,364102,365153,366663,368306,369694,371357,373245,374388,374980,375490,376520,378204,379735,381653,383306,385265,385837,386980,388745,421302,424241,427845,429871,433267,436086,439517,442216,444526,449397,451672,452216,451836,526882,526518,526355,525373,525009,525009,525191,525691,526582,528918,532273,535682,553669,555398,557297,559042,560483,562559,570017,573797,576415,577288,578212,579432,581500,584275
,,,금천구,282328,283190,282241,281897,280690,280086,278879,275862,274172,274362,274414,274190,273241,272241,271672,271810,271983,270190,268121,266707,267138,269293,270172,269879,271638,273431,274034,273534,273276,273000,272793,273103,273672,273948,274121,274017,274034,274534,275345,276672,278241,280069,291345,292414,294828,296172,298000,299552,299862,300172,300414,300931,301517,302138,302707,303569,304534,305914,307483,308069,308431,308948,309741,311379,312914,315241,316276,318741,318707,319052,319517,348229,348900,349257,349971,350671,351871,352957,354171,356529,361414,363686,364329,364400,404297,403906,403281,403016,402859,402859,403266,403594,404125,405625,407875,410234,514411,514666,515526,516397,516756,517782,521923,524231,525885,526526,527038,527949,528897,531090
,,,영등포구,541840,541255,537500,535787,534660,530277,524787,517926,512574,507904,501628,498128,492112,489803,489378,491580,492160,487340,482734,480606,481628,482064,481904,479436,472469,473958,477167,477896,478458,477490,477250,478198,479385,480313,482344,482542,483323,484083,484979,487406,490333,493823,502760,504281,506688,510240,513510,516521,517323,516979,516677,517156,518052,519229,521198,522344,524469,527219,530646,531844,532448,533042,534104,536750,540313,547521,551052,554240,554708,556396,558677,586341,589568,596145,599964,603891,606636,608955,614636,625436,639600,642873,643909,643364,777065,775287,772435,771306,769769,769528,770630,771861,773546,778546,784352,790361,811102,805448,806083,806032,805485,806553,815280,820331,823466,824356,825407,827110,829424,835983
,,,동작구,494561,493439,492037,486354,484256,482732,481378,472561,464451,458927,454927,451305,448610,446902,446866,451220,453585,455488,452805,451110,453000,456207,456634,455976,466674,468279,470593,471116,471384,471733,472163,473186,474581,476326,476942,477163,477547,478395,479791,482174,484279,487221,494116,496000,498523,500395,504477,508023,509035,509640,509640,510035,510884,511837,513267,515547,517535,520419,523628,524186,524395,525326,526640,528709,531058,534523,536721,541837,541907,542930,547616,635190,642030,648350,654800,660570,666840,670710,675720,684200,702310,705200,704200,702530,807327,804143,799714,794531,791704,791071,792908,793969,795327,799561,806469,819582,835058,836250,837442,837192,836577,837298,844644,847923,849327,849827,850404,851606,854606,860038
,,,관악구,393049,392874,387448,385136,382249,380037,380300,376175,375025,372936,369138,366925,364913,363175,362775,364463,366400,366200,365588,364925,365325,369788,371350,371475,372100,373013,374000,373338,372713,372375,372088,372363,372963,373700,373913,373888,374613,374838,375388,376950,379100,380888,384063,385625,387825,390763,393450,394675,395125,395650,395925,396775,397650,399275,400825,402400,403675,406000,408800,409688,410388,410988,411763,414000,416425,420100,422000,424063,424563,425363,426563,421870,423337,425228,426630,427467,429576,432283,435630,438293,443739,445891,446076,445815,496558,495651,494651,493430,492686,492360,492174,492419,492965,494407,497023,500186,510957,511435,512663,514283,515196,516554,523196,526967,530511,531663,533272,536359,539489,545370
,,동남권,,850021,843792,837668,830098,825960,815826,806931,796601,787984,781434,778766,769532,762520,759890,761071,769958,773488,770028,763326,759120,760962,764917,764901,764660,762263,765178,769033,769502,768667,768454,769288,771531,776405,779941,780130,779095,781035,785044,791818,799369,806150,812855,860116,865795,871205,876315,876927,879776,878842,875117,874555,876137,879490,881962,886507,890975,892145,902825,906553,904788,902748,904082,915551,917994,922567,937138,940491,946847,945837,950669,957207,1099516,1138297,1169856,1179422,1179469,1176471,1171975,1168847,1178726,1206462,1212606,1208378,1202367,1300613,1289677,1280655,1275100,1272520,1272660,1275232,1278331,1281692,1293752,1307259,1344241,1443392,1441301,1436376,1423316,1413039,1415192,1432391,1437751,1439654,1440154,1440954,1446299,1455206,1466751
,,,서초구,972183,961583,962170,953635,949120,941129,932102,927546,925111,922866,921460,915301,907574,904694,905830,905132,906132,904462,892396,885274,883085,883632,883009,882104,877917,880620,883250,887130,886546,886519,887352,888704,893324,896741,897769,897898,898250,901769,909315,918815,931222,939231,1002713,1009361,1018472,1025407,1029954,1034769,1036954,1036435,1035491,1036676,1039861,1047250,1052657,1056917,1046421,1057921,1062825,1061228,1059526,1063561,1106684,1110421,1114579,1128728,1134754,1137430,1135360,1135912,1140860,1275688,1306195,1346953,1352734,1352148,1348648,1346188,1346086,1357820,1394578,1402102,1398398,1394773,1555515,1544321,1536679,1527799,1524067,1523590,1527097,1531560,1536963,1546149,1559873,1594724,1775269,1776966,1770507,1750110,1731616,1732849,1751014,1757795,1759164,1759747,1761322,1771322,1783411,1797521
,,,강남구,1050728,1047151,1038625,1024038,1018219,1007127,1001459,985563,969881,957340,952200,928154,912800,906992,907515,913346,919815,914223,907338,901154,904262,906008,905923,904523,906300,911631,918146,916385,915708,915323,916669,920377,926831,929585,929446,928315,931631,938738,949238,957177,963723,973223,1047077,1055331,1062215,1066931,1061154,1064085,1060831,1058246,1057638,1060277,1066423,1077423,1085531,1093600,1098788,1114773,1117462,1114144,1110273,1109992,1114061,1116614,1122667,1139932,1143568,1152538,1150038,1153644,1163045,1366704,1418398,1454511,1466210,1466237,1463059,1455855,1449339,1460570,1495366,1501737,1502559,1493269,1617961,1600129,1586730,1582011,1580775,1581596,1584787,1589466,1593747,1611242,1630096,1678062,1758527,1755204,1749409,1732086,1714102,1714914,1731527,1738333,1741538,1742161,1742968,1748478,1757349,1768618
,,,송파구,773923,764754,755426,751914,748311,734421,720736,713228,709017,703347,701119,696151,695595,695325,697587,720216,723207,719293,714276,713000,717603,727457,728086,730009,722548,724429,727929,728643,727667,727381,727810,728540,731571,735190,734659,734103,735460,737246,740667,745929,749357,753151,780437,783905,786341,791175,793817,797198,796921,796762,796706,797167,798460,801286,802984,804294,806766,812469,817086,816219,815391,816141,818367,820930,824211,837969,840719,848953,850578,861969,869672,984764,1032208,1056965,1068264,1067938,1063993,1056972,1052486,1062549,1077813,1083326,1070514,1063479,1113576,1107382,1100618,1098257,1098146,1099660,1102847,1104521,1106472,1118417,1130090,1166361,1256877,1251701,1245727,1235416,1234545,1240305,1260838,1265377,1266416,1266792,1267214,1270682,1279766,1292870
,,,강동구,503029,502039,496961,495588,493775,488451,481824,469510,458431,455225,454412,453265,450912,450186,450843,451088,453422,452098,449373,447529,447892,450873,450725,450039,450088,450745,452118,452029,450853,450814,451392,454412,459618,464461,465275,462382,463137,466235,471363,479637,485431,490667,492441,496098,499186,503137,506451,505853,503922,488490,487667,489755,491882,473118,475118,478814,483549,491647,494422,493765,492637,494402,494775,495314,499784,511471,512069,515510,514353,516529,518314,561013,572700,594793,602720,604327,603973,605960,607187,611693,635327,640220,640713,639167,735167,728643,721690,713683,706183,703675,702968,703944,705429,711976,719000,740921,787716,787881,788179,787343,785164,784776,796149,798575,800418,800806,801209,803306,807813,813870
경기,,,,283106,282765,281913,280914,279776,278318,276513,274251,271879,269861,268090,265669,263679,262280,261285,261065,261526,261571,260887,260116,260103,261088,261539,262059,264497,265342,266580,266507,266261,266134,266125,266520,267930,269061,269815,270360,270250,271274,272571,274623,276293,277964,287534,288662,289937,291476,292610,293223,293358,293362,293291,293230,293308,293569,293846,294234,296573,297113,297698,297830,297826,297817,297890,298147,298483,298993,299812,301247,302000,302598,303176,320920,321896,323802,325231,326362,326840,327185,327297,327732,330735,333158,334458,334469,355541,354658,353599,351599,350168,349317,349249,349695,350665,352063,354143,357767,378093,383242,391027,395275,397329,400898,406661,411193,415139,417481,422192,428430,435503,445540
,경부1권,,,398443,397798,396563,395225,393815,391458,388490,384998,380610,376290,372539,369608,365696,363120,361794,362433,363142,363700,362518,361355,361577,362912,363364,364400,364705,366296,368581,368890,368917,368671,368846,369612,371815,373543,374692,375542,374668,376036,378042,381454,383591,385645,404899,406450,407949,410105,411364,412020,412106,412067,411955,412043,412335,413100,413700,414865,421093,420985,421449,421611,421588,421649,421900,422397,422864,423820,425691,430244,433093,435084,437082,481268,486002,495536,501109,504683,506360,507203,507759,509092,517686,521553,522139,521254,578729,575863,573063,568727,565529,563985,563960,565504,568537,573243,578536,587379,623460,627362,635544,640710,643165,645239,651671,657948,663007,666871,672850,681023,691579,705532
,,과천시,,652174,654130,648804,638804,637935,635326,627283,615217,602065,587391,586739,588696,585217,582500,582696,594587,597109,595565,593457,590500,590609,595435,596522,601239,604609,608739,617217,619652,619304,618457,618457,620087,624022,626587,626500,626500,622583,623229,623417,627146,629813,632917,659229,662979,669479,672250,666875,667000,667000,667000,667000,667958,671583,677271,681875,682250,776706,778294,778941,778971,779029,779088,779529,779235,779941,783382,784559,789706,789176,789000,789235,850625,862396,894063,900729,905729,906979,906146,906146,910000,948438,961563,963021,961771,1138229,1135292,1123646,1106417,1097583,1103500,1119833,1141229,1152688,1173167,1202104,1244646,1277104,1274688,1273625,1271167,1259229,1252208,1260208,1270396,1276354,1277958,1278688,1292229,1310583,1330208
,,안양시,,319433,319196,318963,318232,316062,313463,311161,308917,306448,303874,301466,300931,298873,297129,295981,295423,294529,293952,293753,293545,293724,295154,296482,297573,298472,299939,301527,302299,303186,303348,303722,303964,306412,307534,308868,309745,310514,312068,315013,320534,324113,326944,338402,339856,340573,343136,344455,344820,344550,344301,344088,344378,344768,345987,346512,348548,348199,348835,349153,349284,349220,349193,349244,349499,349677,350254,350742,352822,354569,356471,358654,404524,406095,408300,410471,412405,413273,414061,414912,416579,421326,425996,426875,427031,477815,476241,477759,473538,470727,469183,465987,466460,468872,471715,475256,483244,501499,509480,521684,529028,533489,537566,541945,545383,549345,553694,558437,563770,571466,582922
,,,만안구,272092,271987,272184,272289,271757,270928,270539,270066,269408,268039,266921,266539,266217,265901,263184,262382,261263,261092,261487,261224,260842,262158,262579,262539,264092,265368,266000,266553,266855,266658,266539,266776,268118,269250,270066,271842,272355,273908,276132,279289,281737,283553,289842,291697,292974,294132,294829,295237,294934,294697,294855,295684,296355,297434,297934,298224,299039,299750,300105,300132,300066,300079,300066,300263,300303,300697,300934,303105,304421,305776,307434,353636,354909,356273,357284,358307,358489,358920,359034,359909,362864,365205,366045,366114,409660,408287,407106,403926,402489,400649,394383,395298,396787,400149,404883,410309,437979,446260,455604,462646,467646,471521,474844,478177,481406,484042,487042,490542,497604,507833
,,,동안구,341855,341555,341118,339991,337045,333609,330400,327318,323991,320845,317827,316727,313873,311473,311045,310600,309809,309045,308573,308391,308827,310309,312055,313664,314264,315818,317845,318718,319873,320200,320800,321045,324000,325118,326691,327155,327791,329345,332618,339209,343300,346591,360409,361682,362145,365345,366945,367291,367036,366782,366400,366445,366709,367991,368527,371355,371809,372409,372709,372891,372827,372782,372864,373145,373391,374055,374664,376700,378655,380818,383255,429056,430770,433381,436111,438484,439683,440643,441849,443897,449508,455302,456198,456397,512715,511038,513938,509185,505669,504277,502654,502900,505785,508362,511292,520592,534326,542152,555833,563333,567515,571697,576621,580114,584455,589689,595333,601614,609636,621727
,,성남시,,506489,504858,502607,500748,499260,496015,492219,488174,483404,477150,470965,464920,459598,455422,453813,454702,457048,458735,457144,455151,454790,454859,454067,454939,453157,454323,457006,457341,457000,456860,456742,457735,459706,462442,463713,464793,462677,463683,464988,466993,468140,469582,500707,501853,503381,505280,506959,507861,508293,508452,508459,508469,508396,508677,509079,509974,512525,511406,512042,512247,512176,512332,512892,513763,514647,516253,520298,529372,534808,537886,540555,600533,609982,629659,641302,648257,651671,653040,653654,655512,668900,672415,672418,670161,756756,751400,745578,741251,738394,737191,739670,741980,745558,752531,760277,769743,835824,836599,836927,836267,836216,836785,846778,857494,864928,869838,880051,893841,909657,923456
,,,수정구,310845,310845,310786,310476,310500,310238,306948,305519,303162,301852,298733,297781,296686,296210,295448,295852,295357,294929,294214,293738,293929,294738,294452,294310,292810,292500,293357,292524,292548,292619,292286,293048,293738,294024,294357,294881,294905,295262,296071,297286,299048,301857,317452,318095,318905,319595,320095,320762,321214,321429,321452,321381,321643,322048,322881,326714,360870,345174,345652,345565,345522,345804,346022,347000,348065,350283,352652,354913,355761,356761,358087,473871,474000,480903,490435,494016,497645,499532,500048,500548,508903,513177,513210,510210,672049,665037,655598,650720,650683,650073,653012,657049,661049,669683,681012,697098,868940,872690,876167,879821,884798,888488,899095,909167,917083,921774,925631,934119,947262,964202
,,,중원구,264000,264000,263093,262806,261839,261500,260733,259726,257911,256189,254335,251687,250020,248131,248298,250669,251685,251278,250722,248981,248241,249944,250130,250278,250944,251093,252056,252241,252037,252056,252019,252204,252500,252907,253333,254093,254315,256889,257759,259426,260370,261926,287613,288661,290097,291048,291887,292629,292952,293081,293113,293065,293113,293339,293500,293726,293952,294226,294694,295081,294952,295016,295339,295726,296113,296694,297532,298468,298952,299887,301516,332457,333186,334871,336986,339243,340357,341257,342271,343886,347943,350286,350743,351900,401426,400824,399662,399250,399103,398985,399162,399559,400559,402750,404471,406279,418147,419985,423015,425574,426574,428824,434588,441515,447926,451191,455500,460368,464868,472500
,,,분당구,571672,569569,566838,564527,562783,558689,554285,549406,543838,536229,528925,521627,515190,510206,508183,508849,511738,514032,512159,509960,509611,509302,508278,509389,507127,508635,511825,512310,511905,511714,511603,512770,515183,518603,520127,521325,522032,522802,524246,526405,527524,528794,565167,566389,568016,570246,572230,573190,573643,573802,573802,573833,573698,573976,574381,575087,575365,575841,576532,576738,576675,576833,577484,578437,579397,581127,586024,597587,604595,608365,611413,682664,695699,721637,735781,744377,748267,749651,750192,752342,768699,772342,772240,769349,854676,848622,842554,837473,833392,831818,834709,837068,841128,848804,857108,866831,921324,921196,920216,917872,916459,915953,926750,938453,946007,951331,964284,981250,1000182,1014649
,,군포시,,290792,290844,290844,290740,290740,289729,287250,283552,277250,275385,273802,270583,266792,266531,265813,266427,266406,266885,265240,264302,265833,268531,269344,269615,268083,269146,270896,269792,268219,266917,267333,267542,269604,269938,270500,271302,271917,273625,276094,279271,281271,283042,300575,302160,304019,305575,307198,307821,307689,307557,307302,307358,307802,308198,308821,309472,309745,310057,310330,310425,310387,310349,310387,310594,310736,310991,311198,311821,312387,313094,313736,329579,329333,329289,329246,329105,328789,328702,328579,327789,329746,331439,332474,332333,348573,348218,345818,342564,339436,336573,334964,335073,337364,339500,340091,343545,347884,351670,372098,386643,391866,394009,396438,398045,398652,399116,399652,400911,404214,415161
,,의왕시,,320598,320285,319004,319004,317738,317862,317485,316000,313905,311156,307391,305469,300250,297031,294313,293625,293750,294656,292813,292063,292500,295078,296891,298500,309235,313441,315015,315397,317338,317456,317794,320456,322294,324294,325926,326015,326206,328103,329529,331603,332779,334765,341735,344471,346015,348735,349882,350838,351221,351279,351265,350647,350500,350441,350515,350956,351206,351471,351985,352250,352603,352750,352676,353235,353412,353176,353750,354191,355029,355691,357221,382738,384788,385663,386538,387413,388163,389225,389975,390938,394063,397538,398538,398788,430141,429231,425513,421872,416795,414295,413577,413321,415449,417551,421167,432462,461138,466150,473900,481513,486500,490375,495438,499913,506688,511213,514225,519100,528213,557315
,경부2권,,,301049,300875,299918,298830,297709,296336,295570,293621,290778,288411,286190,283035,281293,280264,279514,279388,279826,280156,279679,278698,278378,278630,278977,279425,284596,285177,286098,285496,285148,285149,285303,285957,287673,288807,289631,290430,291568,292700,293744,295108,296514,297896,312319,313346,314529,315767,316767,317297,317559,317599,317639,317556,317450,317294,317345,317412,315590,315801,316142,316160,316222,316238,316317,316428,316476,316585,316751,316803,317317,317522,317577,325529,325679,326592,328033,330089,331206,332394,333376,334395,337926,341728,344240,345434,361758,361380,360820,358968,357667,356968,357000,357850,358712,359699,361735,366387,388389,403666,419481,423864,425788,430873,436308,440747,447001,450365,454206,459091,465915,475420
,,안성시,,140095,140095,141500,142257,143216,144135,144878,145608,146581,147270,147622,148155,148493,148453,148399,149304,149676,149946,149986,149986,150405,151284,152209,153054,156103,156949,157436,157327,157532,157585,157678,157883,158510,158805,159254,159795,160314,160897,161112,161486,161717,161626,161968,162891,163979,164896,165669,166079,166138,166126,166077,165933,165685,165764,165914,165965,161513,161438,161322,161260,161235,161153,161071,160920,160786,160490,160379,160059,159397,159315,159071,145639,145573,144584,143304,142013,140135,138712,137578,137077,136845,136384,135280,134049,148100,147830,147610,146805,146150,145410,144750,143490,142885,142520,142340,142275,150091,149759,149792,149821,149726,149915,150906,151000,151226,151533,152071,153005,154939,156967
,,용인시,,362997,362958,361585,360573,359183,357651,356726,353406,348793,345370,341698,338626,336529,335124,334293,333983,334589,335225,334476,333462,332896,332993,332882,333099,333790,334405,335482,334238,333592,333382,333529,333799,334575,335595,336013,336347,335920,336773,337673,339022,339898,340854,353570,354383,355679,357036,358047,358689,359065,359112,359124,359072,359038,359012,359016,359071,358907,359083,359238,358993,359004,358888,358835,358776,358598,358587,358566,358469,358542,358559,358378,363179,363103,364006,365943,369543,371361,373240,374710,376672,382987,389193,393076,394218,406562,405939,405151,401923,400214,399335,399124,400159,401033,401830,403960,408482,419406,431323,444189,449132,451502,457285,463198,469893,481089,485807,492038,498965,507637,519277
